Symbol	RAPdb	MSU	Name
OsABCG31|PDR-6	Os01g0177900	LOC_Os01g08260	G_type_ABC_transporter_genes
OsABCG32	Os01g0342700	LOC_Os01g24010	ABC
OsABCG32|PDR-16	Os01g0342700	LOC_Os01g24010	G_type_ABC_transporter_genes
OsABCG33	Os01g0516800	LOC_Os01g33260	ABC
OsABCG34	Os01g0609066	LOC_Os01g42350	ABC
OsABCG34|PDR-10	Os01g0609000	LOC_Os01g42350	G_type_ABC_transporter_genes
OsABCG35	Os01g0609200	LOC_Os01g42370	ABC
OsABCG35|PDR-11	Os01g0609200	LOC_Os01g42370	G_type_ABC_transporter_genes
OsABCG36	Os01g0609300	LOC_Os01g42380	ABC
OsABCG36|PDR-9	Os01g0609000	LOC_Os01g42380	G_type_ABC_transporter_genes
OsABCG37	Os01g0609900	LOC_Os01g42410	ABC
OsABCG37|PDR-8	Os01g0609900	LOC_Os01g42410	G_type_ABC_transporter_genes
OsABCG38	Os01g0724500	LOC_Os01g52560	ABC
OsABCG38|PDR-15	Os01g0724500	LOC_Os01g52560	G_type_ABC_transporter_genes
OsABCG39	Os02g0208300	LOC_Os02g11760	ABC
OsABCG39|PDR-7	Os02g0208300	LOC_Os02g11760	G_type_ABC_transporter_genes
OsABCG4	Os03g0157400	LOC_Os03g06139	ABC
OsABCG4	Os03g0157400	LOC_Os03g06139	ABCG
OsABCG40	Os02g0318500	LOC_Os02g21340	ABC
OsABCG40|PDR-4	Os02g0318500	LOC_Os02g21340	G_type_ABC_transporter_genes
OsABCG41	Os02g0528900	LOC_Os02g32690	ABC
OsABCG41|PDR-2	Os02g0528900	LOC_Os02g32690	G_type_ABC_transporter_genes
OsABCG42	Os06g0554800	LOC_Os06g36090	ABC
OsABCG42|PDR-12	Os06g0554800	LOC_Os06g36090	G_type_ABC_transporter_genes
OsABCG43	Os07g0522500	LOC_Os07g33780	ABC
OsABCG43|PDR-5	Os07g0522500	LOC_Os07g33780	G_type_ABC_transporter_genes
OsABCG44	Os08g0384500	LOC_Os08g29570	ABC
OsABCG44|PDR-17	Os08g0384500	LOC_Os08g29570	G_type_ABC_transporter_genes
OsABCG45	Os08g0544400	LOC_Os08g43120	ABC
OsABCG45|PDR-1	Os08g0544400	LOC_Os08g43120	G_type_ABC_transporter_genes
OsABCG46	Os09g0332360	LOC_Os09g16290	ABC
OsABCG46|PDR-21	Os09g0332300	LOC_Os09g16290	G_type_ABC_transporter_genes
OsABCG47	Os09g0333000	LOC_Os09g16380	ABC
OsABCG47|PDR-19	Os09g0333000	LOC_Os09g16380	G_type_ABC_transporter_genes
OsABCG48	Os11g0587600	LOC_Os11g37700	ABC
OsABCG48|PDR-3	Os11g0587600	LOC_Os11g37700	G_type_ABC_transporter_genes
OsABCG49	Os12g0239900	LOC_Os12g13720	ABC
OsABCG49|PDR-22	Os12g0239900	LOC_Os12g13720	G_type_ABC_transporter_genes
OsABCG5	Os03g0281900	LOC_Os03g17350	ABC
OsABCG5	None	LOC_Os03gl7350	ABCG
OsABCG50	Os12g0512700	LOC_Os12g32820	ABC
OsABCG50|PDR-23	Os12g0512700	Os12g32820	G_type_ABC_transporter_genes
OsABCG51|PDR-13	None	Os10g13830	G_type_ABC_transporter_genes
OsABCG52|PDR-18	None	LOC_Os09g16449|LOC_Os09g16458	G_type_ABC_transporter_genes
OsABCG53|PDR-20	Os09g0332700	Os09g16330	G_type_ABC_transporter_genes
OsABCG6	Os03g0282100	LOC_Os03g17370	ABC
OsABCG6	None	LOC_Os03gl7370	ABCG
OsABCG7	Os03g0859500	LOC_Os03g64200	ABC
OsABCG7	Os03g0859500	LOC_Os03g64200	ABCG
OsABCG8	Os04g0194500	LOC_Os04g11820	ABC
OsABCG8	Os04g0194500	LOC_Os04g11820	ABCG
OsABCG9	Os04g0528300	LOC_Os04g44610	ABC
OsABCG9	Os04g0528300	LOC_Os04g44610	ABCG
OsABCI1	Os04g0627200	LOC_Os04g53550	ABC
OsABCI10	Os04g0553000	LOC_Os04g46700	ABC
OsABCI11	Os01g0974000	LOC_Os01g74280	ABC
OsABCI12	Os06g0695800	LOC_Os06g48060	ABC
OsABCI13	Os01g0614700	LOC_Os01g42830	ABC
OsABCI14	Os02g0810300	LOC_Os02g56550	ABC
OsABCI15	Os03g0316900	LOC_Os03g20170	ABC
OsABCI16	Os10g0476000	LOC_Os10g33630	ABC
OsABCI2	None	LOC_Osm1g00200	ABC
OsABCI3	Os12g0523900	LOC_Os12g34010	ABC
OsABCI4	Os01g0127300	LOC_Os01g03650	ABC
OsABCI5	Os01g0830000	LOC_Os01g61400	ABC
OsABCI6	Os01g0770500	LOC_Os01g56400	ABC
OsABCI7	Os11g0490800	LOC_Os11g29850	ABC
OsABCI8	Os05g0400600	LOC_Os05g33230	ABC
OsABCI9	Os03g0670100	LOC_Os03g46740	ABC
osACA1	Os03g0203700	LOC_Os03g10640	OSACA
osACA11	Os04g0605500	LOC_Os04g51610	OSACA
osACA2	Os12g0586600	LOC_Os12g39660	OSACA
osACA3	Os03g0616400	LOC_Os03g42020	OSACA
osACA4	Os12g0136900	LOC_Os12g04220	OSACA
osACA5	Os11g0140400	LOC_Os11g04460	OSACA
osACA6	Os01g0939100	LOC_Os01g71240	OSACA
osACA7	Os05g0495600	LOC_Os05g41580	OSACA
osACA8	Os10g0418100	LOC_Os10g28240	OSACA
osACA9	Os02g0176700	LOC_Os02g08018	OSACA
osACA9	Os02g0176700	LOC_Os02g08014	OSACA
osACA9	Os02g0176700	LOC_Os02g08010	OSACA
OsADF1	Os02g0663800	LOC_Os02g44470	OSADF
OsADF10	Os10g0521100	LOC_Os10g37670	OSADF
OsADF11	Os12g0628100	LOC_Os12g43340	OSADF
OsADF2	Os03g0780400	LOC_Os03g56790	OSADF
OsADF4	None	LOC_Os03g60590	ADF
OsADF4	Os03g0820600	None	OSADF
OsADF5	Os03g0243100	LOC_Os03g13950	OSADF
OsADF6	Os04g0555700	LOC_Os04g46910	OSADF
OsADF7	Os05g0113400	LOC_Os05g02250	OSADF
OsADF8|OsADF8a|OsADF8b	Os07g0297500	LOC_Os07g20170	OSADF
OsADF8a	None	None	ADF
OsADF8b	None	None	ADF
OsADF9	Os07g0484200	LOC_Os07g30090	OSADF
OsaFLZ1	Os03g0793500	LOC_Os04g49620	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ10	Os06g0125200	LOC_Os06g03520	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ11	Os06g0153100	LOC_Os06g05970	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ12	Os06g0251500	LOC_Os06g14070	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ13	Os08g0451200	LOC_Os08g34984	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ14	Os09g0433800	LOC_Os09g26370	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ15	Os11g0659200	LOC_Os11g43790	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ16	Os02g0592833	LOC_Os02g37970	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ17	Os01g0719000	LOC_Os01g52100	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ18	Os01g0593200	LOC_Os01g41010	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ19	Os05g0180500	LOC_Os05g08800	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ2	Os02g0687100	LOC_Os02g46190	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ20	Os01g0180400	LOC_Os01g08520	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ21	Os02g0174800	LOC_Os02g07820	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ22	Os03g0665200	LOC_Os03g46260	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ23	Os10g0422600	LOC_Os10g28680	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ24	Os03g0183500	LOC_Os03g08520	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ25	Os07g0615500	LOC_Os07g42390	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ26	Os08g0407600	LOC_Os08g31510	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ27	Os09g0367900	LOC_Os09g20240	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ28	Os06g0223700	LOC_Os06g11980	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ29	Os02g0751300	LOC_Os02g51550	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ3	Os04g0586000	LOC_Os04g49660	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ4	Os04g0586100	LOC_Os04g49670	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ5	Os04g0586200	LOC_Os04g49680	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ6	Os02g0687200	LOC_Os02g46210	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ7	Os02g0686800	LOC_Os02g46180	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ8	Os04g0585900	LOC_Os04g49650	FCS-Like_Zinc_finger_Gene_Family
OsaFLZ9	Os06g0714800	LOC_Os06g50080	FCS-Like_Zinc_finger_Gene_Family
OsAGO11	Os03g0682600	LOC_Os03g47830	Argonaute_gene_family
OsAGO12	Os03g0682200	LOC_Os03g47820	Argonaute_gene_family
OsAGO13	Os03g0789466	LOC_Os03g57560	Argonaute_gene_family
OsAGO14	Os07g0188000	LOC_Os07g09020	Argonaute_gene_family
OsAGO15	Os01g0275200	LOC_Os01g16850	Argonaute_gene_family
OsAGO16	Os07g0265600	LOC_Os07g16224	Argonaute_gene_family
OsAGO17	Os02g0169400	LOC_Os02g07310	Argonaute_gene_family
OsAGO18	Os07g0471300	LOC_Os07g28850	Argonaute_gene_family
OsAGO2	Os04g0615700	LOC_Os04g52540	Argonaute_gene_family
OsAGO3	Os04g0615800	LOC_Os04g52550	Argonaute_gene_family
OsAGO4a	Os01g0275600	LOC_Os01g16870	Argonaute_gene_family
OsAGO4b	Os04g0151800	LOC_Os04g06770	Argonaute_gene_family
osALA1	Os03g0334700	LOC_Os03g21680	OSALA
osALA2	Os01g0277600	LOC_Os01g17010	OSALA
OsAlaAT1	Os10g0390500	LOC_Os10g25130	alanine_aminotransferase_genes
OsAlaAT2	Os07g0617800	LOC_Os07g42600	alanine_aminotransferase_genes
OsAlaAT3	Os10g0390600	LOC_Os10g25140	alanine_aminotransferase_genes
OsAlaAT4	Os09g0433900	LOC_Os09g26380	alanine_aminotransferase_genes
OsAlaAT5	Os03g0183600	LOC_Os03g08530	alanine_aminotransferase_genes
OsAlba1	Os01g0173100	LOC_Os01g07810	acetylation_lowers_binding_affinity_genes
OsAlba2	Os02g0202500	LOC_Os02g10810	acetylation_lowers_binding_affinity_genes
OsAlba3	Os03g0735300	LOC_Os03g52490	acetylation_lowers_binding_affinity_genes
OsAlba4	Os03g0166000	LOC_Os03g06980	acetylation_lowers_binding_affinity_genes
OsAlba5	Os04g0428950	LOC_Os04g34940	acetylation_lowers_binding_affinity_genes
OsAlba6	Os06g0602600	LOC_Os06g40040	acetylation_lowers_binding_affinity_genes
OsAlba7	Os09g0542000	LOC_Os09g37006	acetylation_lowers_binding_affinity_genes
OsAlba8	Os11g0168300	LOC_Os11g06760	acetylation_lowers_binding_affinity_genes
OsAlba9	Os12g0489300	LOC_Os12g30550	acetylation_lowers_binding_affinity_genes
OsALDH12A1	None	LOC_Os05g45960	ALDH
OsALDH12B1	Os12g0596000	LOC_Os12g40440	ALDH
OsALDH2B2	Os06g0592400	LOC_Os06g39230	ALDH
OsALDH2C1	Os01g0591300	LOC_Os01g40870	ALDH
OsALDH2C4	Os01g0591000	LOC_Os01g40860	ALDH
OsALDH3B1	Os04g0540600	LOC_Os04g45720	ALDH
OsALDH3E2	Os02g0647900	LOC_Os02g43280	ALDH
OsALDH3H1	Os12g0177900	LOC_Os12g07810	ALDH
OsALDH3H2	Os11g0186200	LOC_Os11g08300	ALDH
OsALDH5F1	Os02g0173900	LOC_Os02g07760	ALDH
OsaLeg5	Os06g0105100	LOC_Os06g01610	legumains
OsAMT1.1	Os04g0509600	LOC_Os04g43070	Genes_for_nitrogen_uptake,_transportation,_assimilation,_and_remobilization
OsAMT1.2	Os02g0620600	LOC_Os02g40730	Genes_for_nitrogen_uptake,_transportation,_assimilation,_and_remobilization
OsAMT1.3	Os02g0620500	LOC_Os02g40710	Genes_for_nitrogen_uptake,_transportation,_assimilation,_and_remobilization
OsANS2	Os06g0626700	LOC_Os06g42130	flavonoid_biosynthesis
OsAPL4	None	None	APL
OsAPRL1	Os07g0509800	LOC_Os07g32570	OSAPRL
OsAPRL3	Os02g0754900	LOC_Os02g51850	OSAPRL
OsAPRL4	Os08g0412401	LOC_Os08g31814	OSAPRL
OsAPRL5	Os03g0806500	LOC_Os03g59170	OSAPRL
OsARF3	Os08g0248900	LOC_Os08g15040	ADP-ribosylation_factors
OsARFA1a	Os01g0813400	LOC_Os01g59790	ADP-ribosylation_factors
OsARFA1b	Os05g0489600	LOC_Os05g41060	ADP-ribosylation_factors
OsARFA1c	Os07g0223100	LOC_Os07g12170	ADP-ribosylation_factors
OsARFA1d	Os07g0223400	LOC_Os07g12200	ADP-ribosylation_factors
OsARFA1e	Os01g0265100	LOC_Os01g16030	ADP-ribosylation_factors
OsARFA1f	Os03g0811900	LOC_Os03g59740	ADP-ribosylation_factors
OsARFB1a	Os06g0114200	LOC_Os06g02390	ADP-ribosylation_factors
OsARFB1b	Os02g0128600	LOC_Os02g03610	ADP-ribosylation_factors
OsARFB1c	Os10g0580200	LOC_Os10g42940	ADP-ribosylation_factors
OsARFB1d	Os02g0699300	LOC_Os02g47110	ADP-ribosylation_factors
OsARFC1	Os11g0586900	LOC_Os11g37640	ADP-ribosylation_factors
OsARID1	Os02g0469900	LOC_Os02g27060	AT-rich_Interaction_Domain_family
OsARID2	Os02g0714300	LOC_Os02g48370	AT-rich_Interaction_Domain_family
OsARID3	Os06g0622300	LOC_Os06g41730	AT-rich_Interaction_Domain_family
OsARID4	Os08g0451400	LOC_Os08g35000	AT-rich_Interaction_Domain_family
OsARID5	Os09g0434000|Os09g0434100	LOC_Os09g26390	AT-rich_Interaction_Domain_family
OsARID6	Os09g0544500	LOC_Os09g37250	AT-rich_Interaction_Domain_family
OsARL1a	Os03g0200800	LOC_Os03g10370	ADP-ribosylation_factors
OSARL1b	Os02g0732500	LOC_Os02g49980	ADP-ribosylation_factors
OsARL1c	Os06g0225000	LOC_Os06g12090	ADP-ribosylation_factors
OsARL1d	Os01g0254000	LOC_Os01g15010	ADP-ribosylation_factors
OsARL1e	Os01g0338000	LOC_Os01g23620	ADP-ribosylation_factors
OsARL1f	Os12g0560300	LOC_Os12g37360	ADP-ribosylation_factors
OsASF1L1	Os05g0553800	LOC_Os05g48030	histone_chaperones
OsASF1L2	Os01g0685200	LOC_Os01g49150	histone_chaperones
OsAT-IV	Os05g0244700	LOC_Os05g15530	OSAT
OsAT1|OsAt1	Os01g0615300	LOC_Os01g42880	OSAT
OsAT11|OsAt11	Os04g0194466	LOC_Os04g11810	OSAT
OsAT12|OsAt12	Os04g0175500	LOC_Os04g09590	OSAT
OsAT13|OsAt13	Os10g0108800	LOC_Os10g01930	OSAT
OsAT14|OsAt14	Os10g0109200	LOC_Os10g02000	OSAT
OsAT15|OsAt15	Os10g0108700	LOC_Os10g01920	OSAT
OsAT16|OsAt16	Os10g0107400	LOC_Os10g01800	OSAT
OsAT17|OsAt17	Os10g0122300	LOC_Os10g03360	OSAT
OsAT18|OsAt18	Os10g0122500	LOC_Os10g03390	OSAT
OsAT19|OsAt19	Os04g0172400	LOC_Os04g09260	OSAT
OsAT2|OsAt2	Os01g0615200	LOC_Os01g42870	OSAT
OsAT20|OsAt20	Os06g0699100	LOC_Os06g48560	OSAT
OsAT3|OsAt3	Os05g0136900	LOC_Os05g04584	OSAT
OsAT4|OsAt4|PMT|OsPMT	Os01g0291500	LOC_Os01g18744	OSAT
OsAT5|OsAt5	Os05g0278500	LOC_Os05g19910	OSAT
OsAT6|OsAt6	Os01g0179000	LOC_Os01g08380	OSAT
OsAT7|OsAt7	Os05g0179300	LOC_Os05g08640	OSAT
OsAT8|OsAt8	Os06g0595800	LOC_Os06g39470	OSAT
OsAT9|OsAt9	Os01g0185300	LOC_Os01g09010	OSAT
OsAZT1	Os02g0229400	LOC_Os02g13560	monosaccharide_transporter_genes
OsAZT2	Os02g0832100	LOC_Os02g58530	monosaccharide_transporter_genes
OsAZT3	Os03g0128900	LOC_Os03g03680	monosaccharide_transporter_genes
OsAZT4	Os10g0539900	LOC_Os10g39440	monosaccharide_transporter_genes
OsAZT5	Os11g0475600	LOC_Os11g28610	monosaccharide_transporter_genes
OsAZT6	Os11g0620400	LOC_Os11g40540	monosaccharide_transporter_genes
OsBBX1|OsDBB3c	Os01g0202500	LOC_Os01g10580	OSBBX
OsBBX10|OsJ	Os03g0711100	LOC_Os03g50310	OSBBX
OsBBX11|OsSTO	Os04g0493000	LOC_Os04g41560	OSBBX
OsBBX12|OsC	Os04g0497700	LOC_Os04g42020	OSBBX
OsBBX13	Os04g0540200	LOC_Os04g45690	OSBBX
OsBBX14|OsDBB3b	Os05g0204600	LOC_Os05g11510	OSBBX
OsBBX15	Os06g0103000	LOC_Os06g01340	OSBBX
OsBBX16|OsDBB3a	Os06g0152200	LOC_Os06g05890	OSBBX
OsBBX17|OsL	Os06g0264200	LOC_Os06g15330	OSBBX
OsBBX19|OsM|DTH2|qDTH-2	Os06g0298200	LOC_Os06g19444	OSBBX
OsBBX2	Os02g0176000	LOC_Os02g07930	OSBBX
OsBBX20|OsE	Os06g0654900	LOC_Os06g44450	OSBBX
OsBBX21	Os06g0661200	LOC_Os06g45040	OSBBX
OsBBX22	Os06g0713000	LOC_Os06g49880	OSBBX
OsBBX23	Os07g0667300	LOC_Os07g47140	OSBBX
OsBBX24	Os08g0178800	LOC_Os08g08120	OSBBX
OsBBX25|OsG	Os08g0249000	LOC_Os08g15050	OSBBX
OsBBX26|OsO	Os08g0536300	LOC_Os08g42440	OSBBX
OsBBX28	Os09g0509700	LOC_Os09g33550	OSBBX
OsBBX29|OsDBB1	Os09g0527900	LOC_Os09g35880	OSBBX
OsBBX3|OsF	Os02g0178100	LOC_Os02g08150	OSBBX
OsBBX30	Os12g0209200	LOC_Os12g10660	OSBBX
OsBBX4|OsSTH	Os02g0606200	LOC_Os02g39360	OSBBX
OsBBX6	Os02g0646200	LOC_Os02g43170	OSBBX
OsBBX8|OsK	Os02g0731700	LOC_Os02g49880	OSBBX
OsBEL	Os06g0108900	LOC_Os06g01934	Homeodomain_proteins
OsBOR1	Os12g0566000	LOC_Os12g37840	boron_transporter
OsBOR2	None	LOC_Os01g08040	boron_transporter
OsBOR3	Os01g0175600	LOC_Os01g08020	boron_transporter
OsBOR4	Os05g0176800	LOC_Os05g08430	boron_transporter
OsBURP01|OsBURP1	Os05g0215000	LOC_Os05g12400	OSBURP
OsBURP02|OsBURP2	Os05g0217800	LOC_Os05g12640	OSBURP
OsBURP04|OsBURP4	Os02g0288600	LOC_Os02g18690	OSBURP
OsBURP05|OsBURP5	Os04g0225700	LOC_Os04g14990	OSBURP
OsBURP06|OsBURP6	Os05g0215066	LOC_Os05g12410	OSBURP
OsBURP07|OsBURP7	Os05g0217700	LOC_Os05g12630	OSBURP
OsBURP08|OsBURP8	Os05g0221900	LOC_Os05g13490	OSBURP
OsBURP09|OsBURP9	Os06g0240050	LOC_Os06g13240	OSBURP
OsBURP10	Os06g0281800	LOC_Os06g17000	OSBURP
OsBURP11	Os06g0302000	LOC_Os06g19800	OSBURP
OsBURP12	Os08g0380100	LOC_Os08g29200	OSBURP
OsBURP14	Os09g0329000	LOC_Os09g16010	OSBURP
OsBURP17	Os11g0170900	LOC_Os11g06980	OSBURP
OsbZIP02	Os01g0211800	LOC_Os01g11350	BZIP
OsbZIP03	Os01g0279900	LOC_Os01g17260	BZIP
OsbZIP04	Os01g0542700	LOC_Os01g36220	BZIP
OsbZIP06	Os01g0756200	LOC_Os01g55150	BZIP
OsbZIP07	Os01g0801901	LOC_Os01g58760	BZIP
OsbZIP08	Os01g0808100	LOC_Os01g59350	BZIP
OsbZIP09	Os01g0813100	LOC_Os01g59760	BZIP
OsbZIP11	Os01g0859500	LOC_Os01g64020	BZIP
OsbZIP12	Os01g0867300	LOC_Os01g64730	BZIP
OsbZIP13	Os02g0128200	LOC_Os02g03580	BZIP
OsbZIP14	Os02g0132500	LOC_Os02g03960	BZIP
OsbZIP15	Os02g0175100	LOC_Os02g07840	BZIP
OsbZIP17	Os02g0194900	LOC_Os02g10140	BZIP
OsbZIP18	Os02g0202950	LOC_Os02g10860	BZIP
OsbZIP19	Os02g0247100	LOC_Os02g14910	BZIP
OsbZIP21	Os02g0538900	LOC_Os02g33560	BZIP
OsbZIP22	Os02g0728001	LOC_Os02g49560	BZIP
OsbZIP24	Os02g0833600	LOC_Os02g58670	BZIP
OsbZIP25	Os03g0127500	LOC_Os03g03550	BZIP
OsbZIP26	Os03g0239400	LOC_Os03g13614	BZIP
OsbZIP27	Os03g0306700	LOC_Os03g19370	BZIP
OsbZIP29	Os03g0322700	LOC_Os03g20650	BZIP
OsbZIP31	Os03g0675400	LOC_Os03g47200	BZIP
OsbZIP32	Os03g0770000	LOC_Os03g56010	BZIP
OsbZIP34	Os03g0809200	LOC_Os03g59460	BZIP
OsbZIP35	Os04g0181300	LOC_Os04g10260	BZIP
OsbZIP36	Os04g0495500	LOC_Os04g41820	BZIP
OsbZIP40	Os05g0437700	LOC_Os05g36160	BZIP
OsbZIP41	Os05g0443850	LOC_Os05g37170	BZIP
OsbZIP42	Os05g0489700	LOC_Os05g41070	BZIP
OsbZIP43	Os05g0492000	LOC_Os05g41280	BZIP
OsbZIP44	Os05g0495200	LOC_Os05g41540	BZIP
OsbZIP45	Os05g0569300	LOC_Os05g49420	BZIP
OsbZIP47	Os06g0265400	LOC_Os06g15480	BZIP
OsbZIP48	Os06g0601500	LOC_Os06g39960	BZIP
OsbZIP49	Os06g0614100	LOC_Os06g41100	BZIP
OsbZIP51	None	LOC_Os06g42690	BZIP
OsbZIP53	Os06g0716800	LOC_Os06g50310	BZIP
OsbZIP54	Os06g0719500	LOC_Os06g50480	BZIP
OsbZIP55	Os06g0720900	LOC_Os06g50600	BZIP
OsbZIP56	Os06g0724000	LOC_Os06g50830	BZIP
OsbZIP57	Os07g0124300	LOC_Os07g03220	BZIP
OsbZIP59	Os07g0209800	LOC_Os07g10890	BZIP
OsbZIP61	Os07g0679500	LOC_Os07g48180	BZIP
OsbZIP62	Os07g0686100	LOC_Os07g48660	BZIP
OsbZIP64	Os08g0176900	LOC_Os08g07970	BZIP
OsbZIP65	Os08g0357300	LOC_Os08g26880	BZIP
OsbZIP67	Os08g0487100	LOC_Os08g38020	BZIP
OsbZIP68	Os08g0543900	LOC_Os08g43090	BZIP
OsbZIP69	Os08g0549600	LOC_Os08g43600	BZIP
OsbZIP70	Os09g0280500	LOC_Os09g10840	BZIP
OsbZIP74	Os09g0489500	LOC_Os09g31390	BZIP
OsbZIP76	Os09g0520400	LOC_Os09g34880	BZIP
OsbZIP77	Os09g0540800	LOC_Os09g36910	BZIP
OsbZIP78	Os10g0531900	LOC_Os10g38820	BZIP
OsbZIP79	Os11g0152700	LOC_Os11g05480	BZIP
OsbZIP81	Os11g0160500	LOC_Os11g06170	BZIP
OsbZIP82	Os11g0218000	LOC_Os11g11100	BZIP
OsbZIP83	Os12g0152900	LOC_Os12g05680	BZIP
OsbZIP85	None	LOC_Os12g09270	BZIP
OsbZIP88	Os12g0601800	LOC_Os12g40920	BZIP
OsbZIP89	Os12g0634500	LOC_Os12g43790	BZIP
OsCAD1	Os10g0194200	LOC_Os10g11810	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAD2	Os02g0187800	LOC_Os02g09490	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAD3	Os10g0430200	LOC_Os10g29470	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAD4	Os11g0622800	LOC_Os11g40690	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAD5	Os08g0270400	LOC_Os08g16910	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAD6	Os04g0229100	LOC_Os04g15920	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAD7	Os04g0612700	LOC_Os04g52280	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAD8A	Os09g0399800	LOC_Os09g23530	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAD8B	Os09g0400000	LOC_Os09g23540	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAD8C	Os09g0400300	LOC_Os09g23550	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAD8D	Os09g0400400	LOC_Os09g23560	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAD9	Os03g0223200	LOC_Os03g12270	cinnamyl_alcohol_dehydrogenase_gene_family
OsCAF1A	Os08g0440300	LOC_Os08g34170	CCR4_associated_factor_1_deadenylase_protein
OsCAF1AL1	Os07g0273301	LOC_Os07g17210	histone_chaperones
OsCAF1AL2	Os01g0896300	LOC_Os01g67100	histone_chaperones
OsCAF1B-L	None	LOC_Os04g58810	CCR4_associated_factor_1_deadenylase_protein
OsCAF1B-S	Os04g0684900	None	CCR4_associated_factor_1_deadenylase_protein
OsCAF1BL	Os08g0108200	LOC_Os08g01680	histone_chaperones
OsCAF1C	Os07g0169800	LOC_Os07g07430	CCR4_associated_factor_1_deadenylase_protein
OsCAF1CL1	Os03g0640100	LOC_Os03g43890	histone_chaperones
OsCAF1CL2	Os09g0540600	LOC_Os09g36900	histone_chaperones
OsCAF1CL3	Os01g0710000	LOC_Os01g51300	histone_chaperones
OsCAF1CL4	Os11g0134500	LOC_Os11g03990	histone_chaperones
OsCAF1CL5	Os12g0132400	LOC_Os12g03822	histone_chaperones
OsCAF1D	Os06g0138400	LOC_Os06g04670	CCR4_associated_factor_1_deadenylase_protein
OsCAF1E	Os10g0128300	LOC_Os10g03880	CCR4_associated_factor_1_deadenylase_protein
OsCAF1F	Os10g0123900	LOC_Os10g03530	CCR4_associated_factor_1_deadenylase_protein
OsCAF1G	Os09g0416800	LOC_Os09g24990	CCR4_associated_factor_1_deadenylase_protein
OsCAF1H	Os02g0796300	LOC_Os02g55300	CCR4_associated_factor_1_deadenylase_protein
OsCAF1I	Os10g0124200	LOC_Os10g03560	CCR4_associated_factor_1_deadenylase_protein
OsCAF1J	Os06g0536000	LOC_Os06g34520	CCR4_associated_factor_1_deadenylase_protein
OsCAF1K	Os06g0503900	LOC_Os06g30790	CCR4_associated_factor_1_deadenylase_protein
OsCAF1L	Os06g0503700	LOC_Os06g30770	CCR4_associated_factor_1_deadenylase_protein
OsCAF1M	Os10g0420600	LOC_Os10g28450	CCR4_associated_factor_1_deadenylase_protein
OsCAF1N	Os10g0421700	LOC_Os10g28590	CCR4_associated_factor_1_deadenylase_protein
OsCAF1O	Os10g0421000	LOC_Os10g28520	CCR4_associated_factor_1_deadenylase_protein
OsCAF1P	Os10g0421200	LOC_Os10g28540	CCR4_associated_factor_1_deadenylase_protein
OsCAF1Q	None	LOC_Os03g53260	CCR4_associated_factor_1_deadenylase_protein
OsCAF1R	Os10g0421600	LOC_Os10g28580	CCR4_associated_factor_1_deadenylase_protein
OsCAX1a	Os01g0557500	LOC_Os01g37690	Cation_antiporters
OsCAX1b	Os05g0594200	LOC_Os05g51610	Cation_antiporters
OsCAX1c	Os02g0314300|Os02g0314400	LOC_Os02g21009	Cation_antiporters
OsCAX2	Os03g0397400	LOC_Os03g27960	Cation_antiporters
OsCAX3	Os04g0653200	LOC_Os04g55940	Cation_antiporters
OsCAX4	Os02g0138900	LOC_Os02g04630	Cation_antiporters
